pdate,video_id,channelId,title,channelTitle,candidate
2017-01-12,zAXwgakv1C8,UCxvkwrPb2O6R1wWZSzU9PRQ,반기문 사기사건 개입정황 이메일 내용(8분) 성완종 경남기업 카타르 국왕 만난 사실 동생 반기상 조카 반주현 UN유엔사무총장 김어준의 뉴스공장 1월 12일 (목) 20170112,시민정신,반기문
2017-01-17,lRFJvSlYuCE,UCxn3ouhXWbr7czOsNLO6hew,[현장] 반기문의 봉하방문기(feat.반사모),국민TV 뉴스K,반기문
2016-12-09,bC7Wltny0ys,UCvAWQpvKvN0pjzk9DlKgbFw,"허경영 대선주자들 관상을보다! 반기문 청개구리상, 안철수 염소상, 문재인 소상 박원순 이재명 [3편] TBS라디오출연",허경영뉴스,반기문
2017-01-21,t8ip53WKXhU,UCRYOOiIwYH73Y1n2HBCZfKQ,반기문은 종쳤다.,Rainbow Snail,반기문
2017-01-18,zpz8BreDzmA,UCPzX2l8xTMBKoWj84p_q-xw,"[2017.01.18.수] 반기문 ""돈 때문에 힘들다""[정봉주의 품격시대 2부]",모두의 팟캐스트,반기문
2017-01-25,qZP_pbvExAg,UCfq4V1DAuaojnr2ryvWNysw,"반기문, 너무나도 불투명한 그의 미래!",채널A 뉴스 [Channel A News],반기문
2016-10-19,h9n7w7cgKFc,UCWlV3Lz_55UaX4JsMj-z__Q,"""반기문, 정동영 전 장관에 '반말' 수모"" 저서 주목 [판 포커스]",TVCHOSUN 뉴스,반기문
2016-12-31,JsiMDlvfsQ8,UC5kzcdN-QNhIy7oiH8qoU2Q,"[특보] 반기문의 실체 ""위안부 졸속합의 찬양했던 인간"" / ""언제나 강자편에 서는 사람""",후레드군,반기문
2017-01-05,HTz9hj3vUxE,UCPzHPq56sXSjl1nGeYYLLXA,"[CBS 뉴스] 반기문, 이단 사이비 연루설 어디까지 '신천지 이어 통일교",TheCBSCROSS,반기문
2017-01-20,DKlBRh3loyY,UCGC3PPM_HNYLHE8mBWPUdpQ,"황상민의 심리상담소: 황심소 [시즌 5] 덮어놓고 (반기문)싫다하면, 거지꼴을 못면한다",radio kr today,반기문
2017-01-12,x7_nbcyehy4,UCugbqfMO94F9guLEb6Olb2A,"‘컴백홈 반기문’, 꽃가마 대신 검증대 올라 [더 정치 #31]",HankyorehTV,반기문
2017-01-25,r-aNrYTxCGY,UChlgI3UHCOnwUGzWzbJ3H5w,"반기문 ""입당 없이 독자 행보""...문재인, 강원지역에서 대권 행보 / YTN (Yes! Top News)",YTN NEWS,반기문
2017-01-18,XWlMf23uLQE,UC1BEsjet_tptO_LuCU8Wcvg,반기문 '광주는 이순신 장군 태어난 곳',올리비아튜브,반기문
2016-11-04,Q5wadvgSIGE,UCs18sMwqTCMBmTqX0b2-w6A,"반기문은 또 한 명의 박근혜. 인형도 두 개, 인형술사도 두 명.",유재일,반기문
2017-01-20,YEe4EeAji0Y,UCa97kDUvLn9OSn9xTX0uM_g,"정두언 ""반기문, 돈 얘기로 대선 종 쳐""",NocutV,반기문
2017-01-17,tXAAn4sIQOk,UC3y0FN2SkZBdYNzENe3vpxQ,제삿상 퇴주 원샷 하는 반기문 UN 사무총장 정체 퇴주 술 들이 마시는 장면 2008년 논란 영상,chogabjae2,반기문
2015-05-18,J-vCr-xfLEM,UCdp4_yTBhQmB8E339Lafzow,(NAM) 반기문 UN 사무총장의 경호는 ‘국가원수급’ ‘예우’와 ‘경호’,Chosun Media,반기문
2016-12-24,HKjyFY3MoiM,UCs18sMwqTCMBmTqX0b2-w6A,MB가 작전 사령탑이라면 반기문을 문재인 잡는 논개로 쓰고 버릴 수도 있다.,유재일,반기문
2017-01-03,18VfE7VwfCk,UC5kzcdN-QNhIy7oiH8qoU2Q,[핵꿀잼 노회찬ㅋㅋㅋ] 반기문이요? 저희는 그런 사람 안 받습니다 ㅋㅋㅋ,후레드군,반기문
2016-12-22,pKVYBibkAWo,UC5nMQah6Zv4gIdfvcJZspDg,날카로운 질문에도 기름장어 시전하는 반기문 CNN 인터뷰  │ 한글 자막,Sassi Y,반기문
2017-01-18,m72korRg8O8,UC1BEsjet_tptO_LuCU8Wcvg,'반기문 쇼' 무대가 된 팽목항,올리비아튜브,반기문
2017-01-20,WLaITZo7IfA,UC-_FS-QRtuWQzx25ctompcw,반기문 “나쁜 놈들”…대한민국도 가짜뉴스 골머리,AAAnews,반기문
2017-01-18,XPfLoF0U48w,UCCi2W_UoWfL6D-CW3mCQOFw,18일 반기문 전 유엔사무총장 서문시장 방문,kyongbuk ilbo,반기문
2013-02-27,_5lvswg8g4c,UCl_tB4AqPkkxuYcJQHz6dMw,어머니 전 - Mother story_반기문 UN사무총장의 어머니_#002,EBSCulture (EBS 교양),반기문
2016-07-14,-8t1Y_lBoDE,UCugbqfMO94F9guLEb6Olb2A,[김어준의 파파이스#104] 이종걸 그리고 반기문 WPI,HankyorehTV,반기문
2017-01-16,DGqEiE4UYv8,UCICOWFDRztY4V_YAdqueuGg,퇴줏잔을 원샷해버리는 반기문ㅋㅋㅋㅋ 반기문 퇴주잔 (주갤),주갤러,반기문
2017-01-12,flcm4dU7SNQ,UChlgI3UHCOnwUGzWzbJ3H5w,반기문 전 총장 귀국…대국민 메시지 발표 / YTN (Yes! Top News),YTN NEWS,반기문
2017-01-24,1bVCR_BkDkg,UCTHCOPwqNfZ0uiKOvFyhGwg,문재인 '외교행보'-반기문 '빅텐트 가속'…대권행보 속도전 / 연합뉴스TV (Yonhapnews TV),연합뉴스 TV,반기문
2016-12-26,XOpdM9u713M,UCn-4MP_024Y29Ea7PKiVCmg,[12 26] 반기문 25만달러 뇌물 사건은 덮어라 지시!!  -김어준 -,시민의 justice,반기문
2017-01-11,dRBrQoKjSTY,UCg-v_oWUR9LAbTJIVKrHXqQ,망치부인 반기문 생중계 문재인 경선룰 논란 트럼프 섹스비디오 푸틴 김정은,양웬리 -망치부인 맛뵈기영상 전문,반기문
2016-12-12,Hq07Ucp-jgc,UChlgI3UHCOnwUGzWzbJ3H5w,"반기문 총장 고별 연설 ""마음은 유엔에...한국민에 감사"" / YTN (Yes! Top News)",YTN NEWS,반기문
2017-01-24,gn6WIpZkyKY,UCTHCOPwqNfZ0uiKOvFyhGwg,"반기문, 빅텐트 드라이브…정의화 ""큰 틀에서 돕겠다"" / 연합뉴스TV (Yonhapnews TV)",연합뉴스 TV,반기문
2017-01-24,0IUYgYi-2v4,UCfq4V1DAuaojnr2ryvWNysw,"반기문, 향후 거취 25일 발표할 것",채널A 뉴스 [Channel A News],반기문
2017-01-19,sr-yYqzMcV0,UCfq4V1DAuaojnr2ryvWNysw,"반기문, 너무나도 어설픈 그의 행보...",채널A 뉴스 [Channel A News],반기문
2017-01-22,JwDytf7cjmQ,UC16rqdr70gTTiRP4buiDwqw,"JTBC 홍석현 회장의 대선행보 '반기문 자리는 원래 내껏', 손석희의 선택은?",cinepot TV,반기문
2017-01-18,p3cW2ntaTYg,UCx2eRsOVWYmM-StX_lu7axQ,"""허수아비 박근혜가 끝나니, 또 남자 박근혜인가?"" 이혜훈이 반기문을 보면 박근혜를 떠올리는 이유[김어준의 뉴스공장]",Veritas Speak 시사전문,반기문
2017-01-19,_eAmuxBj9MI,UClAfLVQYZSLrMAQQ_SXPVZw,"이명박, 반기문 방문에 환하게 웃으며... ""화이팅!""",OhmynewsTV,반기문
2017-01-22,fefSCm2Rjow,UCJWYXIOH9aD2kFZ1pI7hckg,최상천의 사람나라 60강  정권교체 사기극 : 반기문 대 문재인,시민채널,반기문
2017-01-17,kzdInFL7TxE,UC2fNt6XqBzBhvty-vmITXXA,[목포MBC]팽목항 찾은 반기문 '질문을 피하다'(R),목포MBC News,반기문
2016-12-08,djQk_vzIYK0,UChlgI3UHCOnwUGzWzbJ3H5w,"반기문 ""누구도 나 대신 발언 못 해""...불쾌감 표출 / YTN (Yes! Top News)",YTN NEWS,반기문
2017-01-19,ocE94F8So4g,UCdp4_yTBhQmB8E339Lafzow,학생들한테 포위당한 반기문 총장,Chosun Media,반기문
2013-05-22,phj0KWIMMmo,UCwrUr7FlrVUn5zxOP41FFtw,반기문 유엔 사무총장 (외교학과 63학번),SNU,반기문
2017-01-13,PoDa88H-_dE,UCa97kDUvLn9OSn9xTX0uM_g,반기문 전 총장 안에 박근혜 대통령 있다?,NocutV,반기문
2016-12-14,LHEF56p7my0,UCHBvfByzuzamrZiL398jopQ,[뉴스1] 외신이 평가한 '반기문 10년',news1korea,반기문
2017-01-18,qGP0m7SU6aY,UCOTWJkIv5xTATfuwXZqXqkw,"반기문총장 광주강연회,청년과 대한민국의 미래,조선대학교,",선아리랑,반기문
2017-01-18,ePkmNpR-bOs,UCa97kDUvLn9OSn9xTX0uM_g,박순자 연출 '반기문의 팽목항 로드 무비',NocutV,반기문
2017-01-16,uAy5oWk_72g,UCn-4MP_024Y29Ea7PKiVCmg,[최악] 외신의 반기문 평가 역대급 무능한 유엔총장 -김어준-,시민의 justice,반기문
2016-12-19,lWxLlMXYn70,UCNPBZnz4Piv4d2mEYOa_qLg,반기문 UNCA 2016 코믹& 연설 영상(자막有)_Ban Ki moon,반스토리,반기문
2016-05-18,_UHLnK0NYCw,UChlgI3UHCOnwUGzWzbJ3H5w,"반기문 총장, 트럼프 겨냥한듯 한 작심발언 / YTN (Yes! Top News)",YTN NEWS,반기문
2017-01-14,I_5XQ9aThKU,UCs2aQlCx_-jtMn6O4nsN-6A,"반기문 전 총장, 대선후보 자격 없다",최대집지하통신,반기문
2016-12-24,6YaLDclt-A0,UCkinYTS9IHqOEwR1Sze2JTw,"""박연차 비서, 반기문 이름·액수 기록…5만 달러쯤"" / SBS",SBS 뉴스,반기문
2017-01-17,1lDRL1KtpUc,UCs18sMwqTCMBmTqX0b2-w6A,문재인 31.4% 반기문 20% 반기문 입국 컨벤션 효과는 없는 걸로.,유재일,반기문
2016-12-30,kZz4b23hhWM,UCH9Q_K1Hm0gPWqcVGIQmlSw,반기문과 신천지 그리고 박근혜 연결고리.박근혜 부터 반기문까지 이어온 신천지,친절한정치씨,반기문
2017-01-19,zzvbxfpX1Io,UCkinYTS9IHqOEwR1Sze2JTw,"[주영진의 뉴스브리핑] 반기문, 계속된 위안부 질문에 ""나쁜 X들"" / SBS",SBS 뉴스,반기문
2017-01-12,EVvICwNzKP8,UCghOQJZaKZchw82CCDGxL8A,"[영상] 서울역 방문한 반기문, 북새통 속 환하게 손 인사",브릿지경제,반기문
2016-12-21,ro6loGDaUEY,UClAfLVQYZSLrMAQQ_SXPVZw,"[풀영상] 김종대-김창수 ""반기문은 친박총장, 노무현 앞 소신발언 ZERO!""",OhmynewsTV,반기문
2016-06-01,ckkUTf5Y8ik,UCn3DfoyDnXWlgkfGejkG7vA,시사통 김종배입니다 [16.06.02] 반기문은 이런 사람이다,Moonsrever,반기문
2017-01-24,uFrxxUyvmg4,UCTHCOPwqNfZ0uiKOvFyhGwg,문재인 '외교행보'-반기문 '빅텐트 가속'…대권행보 속도전 / 연합뉴스TV (Yonhapnews TV),연합뉴스 TV,반기문
2016-12-29,gTdT-DbMRp4,UC02fJMY3o84Xb6NzULh1-Ig,"""거목 반기문""(금열 작사작곡) - SBS",Wooyoung Son,반기문
2017-01-15,pDLoYH34Mh8,UCTHCOPwqNfZ0uiKOvFyhGwg,"반기문 ""사드배치 마땅""…봉하-팽목항-5ㆍ18묘지 광폭행보 / 연합뉴스TV (Yonhapnews TV)",연합뉴스 TV,반기문
2017-01-13,FPuZ0ize2ZI,UCOhdGEBWL5lK3zyRhLBde-Q,"반기문 ‘검증’ 본격 시작…潘, 전철귀가 ‘아수라장",TV팟,반기문
2017-01-17,wlA-nSpkwF0,UC5kzcdN-QNhIy7oiH8qoU2Q,[반기문 비리의 실체] 유엔 출입 외신기자가 폭로한다!,후레드군,반기문
2017-01-24,-hNKKNCbFxo,UCYDr9wjQC3MKXHmlx-vcO_w,유시민- 반기문 제정신 아닌 행보에 열받아,TUBE-DETECTIVE 튜브 디텍티브,반기문
2016-10-05,SAN0IlUWcLM,UCtoHSJzZbWnkzMZI88UK-BQ,"씹덕 터지는 ""유엔의 투명인간"" 기름장어 반기문 근황 드러나는 비밀 동영상",Namu,반기문
2015-04-28,xWO3Cfu3hp8,UCh6O-aBKR-99dg4rPy69CXg,#1 고급영어▶︎영어발음 너무 목메지마! (반기문 사무총장님 연설편)  -디바제시카(Deeva Jessica),디바제시카 Deeva Jessica,반기문
2016-12-21,zU2t9XrnGhI,UCsU-I-vHLiaMfV_ceaYz5rQ,"반기문 ""한 몸 불사를 용의 있어""…대선 출마 공식화",JTBC News,반기문
2017-01-19,Bg05peSEdqQ,UCLiK08tsWKL5bNoz1f8sHsw,[백반토론] 몸개그와 구설수의 달인 반기문,MediaVOP,반기문
2017-01-03,GNj4gmdiVB0,UCH9Q_K1Hm0gPWqcVGIQmlSw,정봉주 대선정국 분석.반기문과 안철수 팀플레이 하나? 국민의당 손학규 러브콜,친절한정치씨,반기문
2016-12-29,onBXftXhIp8,UCLiK08tsWKL5bNoz1f8sHsw,반기문 신천지 관련 신천지 영상과 유엔 영상 비교해보니 헐. 대박,MediaVOP,반기문
2016-11-24,ZZxD06UHOps,UChlgI3UHCOnwUGzWzbJ3H5w,"반기문 총장, '최순실 게이트' 관련 첫 언급 / YTN (Yes! Top News)",YTN NEWS,반기문
2016-12-30,mE6gGFxJnPo,UCWlV3Lz_55UaX4JsMj-z__Q,최순실의 이복 오빠 등장…반기문 신천지 논란 [더하기 뉴스],TVCHOSUN 뉴스,반기문
2016-05-30,MKWrYXOqOl8,UCsU-I-vHLiaMfV_ceaYz5rQ,"[팩트체크] 반기문 총장 행보, 정말 '과잉해석'했나?",JTBC News,반기문
2017-01-25,7xUH0Co--cU,UChlgI3UHCOnwUGzWzbJ3H5w,"문재인 ""반기문, 경직된 안보관 벗어나야"" / YTN (Yes! Top News)",YTN NEWS,반기문
2016-12-15,FB3tlq8du18,UChGV7uIUE98fFMc7Vf71V0Q,반기문 유엔사무총장 10년의 평가,Secretary General,반기문
2014-11-02,pavh4I-yoSk,UC6e43Z5P_ThOnz7XaSe5zpw,"[정법강의] 3364강 반기문-사무총장이 된 이유, 빛나는 일(1/2)",jungbub2013,반기문
2017-01-19,mEXi0ZP9q90,UClAfLVQYZSLrMAQQ_SXPVZw,[생중계] 반기문 전 총장 '이명박 전 대통령' 예방 현장,OhmynewsTV,반기문
2017-01-20,dQHZiY-lcJM,UC3HmoRkE_IDsU_5sd6LliQg,"""충무공이 누구?? 광주출신??""  반기문에게서 보이는 이명박 과 박근혜[반기문의 황당 발언 모음]",chi chi,반기문
2017-01-19,sn2HYQo3G_Y,UCs18sMwqTCMBmTqX0b2-w6A,문재인 33.8% 반기문 26.9%  여권 주자들의 지지율 반기문으로 흡수되는 추세.,유재일,반기문
2017-01-17,NSqvb0cOTnw,UCfq4V1DAuaojnr2ryvWNysw,"귀국 효과? 반기문 지지율 1위로, 문재인에 깜짝 역전",채널A 뉴스 [Channel A News],반기문
2017-01-18,NSdEF_3SZJo,UClAfLVQYZSLrMAQQ_SXPVZw,"[말말말] 반기문 ""청년들이여, 젊어서 고생은 사서도 한다""",OhmynewsTV,반기문
2016-05-25,riNYTSlUBOE,UC7eu087LMX_02aZv4H-tL_Q,반기문의 실체 - 늬들이 반기문을 알어? [원스탑잉글리쉬 팟캐스트 30회],원스탑잉글리쉬,반기문
2017-01-15,i7otXIluImY,UCOhdGEBWL5lK3zyRhLBde-Q,반기문 귀국에 문재인 지지율만 급등? - [뉴스특보],TV팟,반기문
