"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRT","Portugal","CNPNCU","2015 constant prices and NCU","2005","2005","EUR","Euro","0","Units","2015","2015",17306,,
"PRT","Portugal","CNPNCU","2015 constant prices and NCU","2006","2006","EUR","Euro","0","Units","2015","2015",16931,,
"PRT","Portugal","CNPNCU","2015 constant prices and NCU","2007","2007","EUR","Euro","0","Units","2015","2015",17050,,
"PRT","Portugal","CNPNCU","2015 constant prices and NCU","2008","2008","EUR","Euro","0","Units","2015","2015",16995,,
"PRT","Portugal","CNPNCU","2015 constant prices and NCU","2009","2009","EUR","Euro","0","Units","2015","2015",17780,,
"PRT","Portugal","CNPNCU","2015 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2015","2015",17712,,
"PRT","Portugal","CNPNCU","2015 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2015","2015",17291,,
"PRT","Portugal","CNPNCU","2015 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2015","2015",16544,,
"PRT","Portugal","CNPNCU","2015 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2015","2015",16884,,
"PRT","Portugal","CNPNCU","2015 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2015","2015",16540,,
"PRT","Portugal","CNPNCU","2015 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2015","2015",16368,,
"SVK","Slovak Republic","CNPNCU","2015 constant prices and NCU","2000","2000","EUR","Euro","0","Units","2015","2015",8514,,
"SVK","Slovak Republic","CNPNCU","2015 constant prices and NCU","2001","2001","EUR","Euro","0","Units","2015","2015",8508,,
"SVK","Slovak Republic","CNPNCU","2015 constant prices and NCU","2002","2002","EUR","Euro","0","Units","2015","2015",8955,,
"SVK","Slovak Republic","CNPNCU","2015 constant prices and NCU","2003","2003","EUR","Euro","0","Units","2015","2015",9150,,
"SVK","Slovak Republic","CNPNCU","2015 constant prices and NCU","2004","2004","EUR","Euro","0","Units","2015","2015",9300,,
"SVK","Slovak Republic","CNPNCU","2015 constant prices and NCU","2005","2005","EUR","Euro","0","Units","2015","2015",9904,,
"SVK","Slovak Republic","CNPNCU","2015 constant prices and NCU","2006","2006","EUR","Euro","0","Units","2015","2015",10232,,
"SVK","Slovak Republic","CNPNCU","2015 constant prices and NCU","2007","2007","EUR","Euro","0","Units","2015","2015",10862,,
"SVK","Slovak Republic","CNPNCU","2015 constant prices and NCU","2008","2008","EUR","Euro","0","Units","2015","2015",10970,,
"SVK","Slovak Republic","CNPNCU","2015 constant prices and NCU","2009","2009","EUR","Euro","0","Units","2015","2015",11339,,
"SVK","Slovak Republic","CNPNCU","2015 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2015","2015",11839,,
"SVK","Slovak Republic","CNPNCU","2015 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2015","2015",11734,,
"SVK","Slovak Republic","CNPNCU","2015 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2015","2015",11604,,
"SVK","Slovak Republic","CNPNCU","2015 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2015","2015",11692,,
"SVK","Slovak Republic","CNPNCU","2015 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2015","2015",11919,,
"SVK","Slovak Republic","CNPNCU","2015 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2015","2015",12305,,
"ESP","Spain","CNPNCU","2015 constant prices and NCU","2000","2000","EUR","Euro","0","Units","2015","2015",25927,,
"ESP","Spain","CNPNCU","2015 constant prices and NCU","2001","2001","EUR","Euro","0","Units","2015","2015",25921,,
"ESP","Spain","CNPNCU","2015 constant prices and NCU","2002","2002","EUR","Euro","0","Units","2015","2015",26112,,
"ESP","Spain","CNPNCU","2015 constant prices and NCU","2003","2003","EUR","Euro","0","Units","2015","2015",26042,,
"ESP","Spain","CNPNCU","2015 constant prices and NCU","2004","2004","EUR","Euro","0","Units","2015","2015",25774,,
"ESP","Spain","CNPNCU","2015 constant prices and NCU","2005","2005","EUR","Euro","0","Units","2015","2015",25923,,
"ESP","Spain","CNPNCU","2015 constant prices and NCU","2006","2006","EUR","Euro","0","Units","2015","2015",25824,,
"ESP","Spain","CNPNCU","2015 constant prices and NCU","2007","2007","EUR","Euro","0","Units","2015","2015",26163,,
"ESP","Spain","CNPNCU","2015 constant prices and NCU","2008","2008","EUR","Euro","0","Units","2015","2015",27216,,
"ESP","Spain","CNPNCU","2015 constant prices and NCU","2009","2009","EUR","Euro","0","Units","2015","2015",29059,,
"ESP","Spain","CNPNCU","2015 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2015","2015",28561,,
"ESP","Spain","CNPNCU","2015 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2015","2015",28156,,
"ESP","Spain","CNPNCU","2015 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2015","2015",27280,,
"ESP","Spain","CNPNCU","2015 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2015","2015",27522,,
"ESP","Spain","CNPNCU","2015 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2015","2015",27259,,
"ESP","Spain","CNPNCU","2015 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2015","2015",27479,,
"SWE","Sweden","CNPNCU","2015 constant prices and NCU","2000","2000","SEK","Swedish Krona","0","Units","2015","2015",308670,,
"SWE","Sweden","CNPNCU","2015 constant prices and NCU","2001","2001","SEK","Swedish Krona","0","Units","2015","2015",310411,,
"SWE","Sweden","CNPNCU","2015 constant prices and NCU","2002","2002","SEK","Swedish Krona","0","Units","2015","2015",312978,,
"SWE","Sweden","CNPNCU","2015 constant prices and NCU","2003","2003","SEK","Swedish Krona","0","Units","2015","2015",316874,,
"SWE","Sweden","CNPNCU","2015 constant prices and NCU","2004","2004","SEK","Swedish Krona","0","Units","2015","2015",326475,,
"SWE","Sweden","CNPNCU","2015 constant prices and NCU","2005","2005","SEK","Swedish Krona","0","Units","2015","2015",332846,,
"SWE","Sweden","CNPNCU","2015 constant prices and NCU","2006","2006","SEK","Swedish Krona","0","Units","2015","2015",340895,,
"SWE","Sweden","CNPNCU","2015 constant prices and NCU","2007","2007","SEK","Swedish Krona","0","Units","2015","2015",351908,,
"SWE","Sweden","CNPNCU","2015 constant prices and NCU","2008","2008","SEK","Swedish Krona","0","Units","2015","2015",356763,,
"SWE","Sweden","CNPNCU","2015 constant prices and NCU","2009","2009","SEK","Swedish Krona","0","Units","2015","2015",359111,,
"SWE","Sweden","CNPNCU","2015 constant prices and NCU","2010","2010","SEK","Swedish Krona","0","Units","2015","2015",361231,,
"SWE","Sweden","CNPNCU","2015 constant prices and NCU","2011","2011","SEK","Swedish Krona","0","Units","2015","2015",365776,,
"SWE","Sweden","CNPNCU","2015 constant prices and NCU","2012","2012","SEK","Swedish Krona","0","Units","2015","2015",373909,,
"SWE","Sweden","CNPNCU","2015 constant prices and NCU","2013","2013","SEK","Swedish Krona","0","Units","2015","2015",377809,,
"SWE","Sweden","CNPNCU","2015 constant prices and NCU","2014","2014","SEK","Swedish Krona","0","Units","2015","2015",382652,,
"SWE","Sweden","CNPNCU","2015 constant prices and NCU","2015","2015","SEK","Swedish Krona","0","Units","2015","2015",389385,,
"CHE","Switzerland","CNPNCU","2015 constant prices and NCU","2000","2000","CHF","Swiss Franc","0","Units","2015","2015",73633,,
"CHE","Switzerland","CNPNCU","2015 constant prices and NCU","2001","2001","CHF","Swiss Franc","0","Units","2015","2015",76345,,
"CHE","Switzerland","CNPNCU","2015 constant prices and NCU","2002","2002","CHF","Swiss Franc","0","Units","2015","2015",77326,,
"CHE","Switzerland","CNPNCU","2015 constant prices and NCU","2003","2003","CHF","Swiss Franc","0","Units","2015","2015",77462,,
"CHE","Switzerland","CNPNCU","2015 constant prices and NCU","2004","2004","CHF","Swiss Franc","0","Units","2015","2015",76615,,
"CHE","Switzerland","CNPNCU","2015 constant prices and NCU","2005","2005","CHF","Swiss Franc","0","Units","2015","2015",77716,,
"CHE","Switzerland","CNPNCU","2015 constant prices and NCU","2006","2006","CHF","Swiss Franc","0","Units","2015","2015",78294,,
"CHE","Switzerland","CNPNCU","2015 constant prices and NCU","2007","2007","CHF","Swiss Franc","0","Units","2015","2015",79392,,
"CHE","Switzerland","CNPNCU","2015 constant prices and NCU","2008","2008","CHF","Swiss Franc","0","Units","2015","2015",79750,,
"CHE","Switzerland","CNPNCU","2015 constant prices and NCU","2009","2009","CHF","Swiss Franc","0","Units","2015","2015",81331,,
"CHE","Switzerland","CNPNCU","2015 constant prices and NCU","2010","2010","CHF","Swiss Franc","0","Units","2015","2015",81254,,
"CHE","Switzerland","CNPNCU","2015 constant prices and NCU","2011","2011","CHF","Swiss Franc","0","Units","2015","2015",81656,,
"CHE","Switzerland","CNPNCU","2015 constant prices and NCU","2012","2012","CHF","Swiss Franc","0","Units","2015","2015",83246,,
"CHE","Switzerland","CNPNCU","2015 constant prices and NCU","2013","2013","CHF","Swiss Franc","0","Units","2015","2015",84424,,
"CHE","Switzerland","CNPNCU","2015 constant prices and NCU","2014","2014","CHF","Swiss Franc","0","Units","2015","2015",85161,,
"CHE","Switzerland","CNPNCU","2015 constant prices and NCU","2015","2015","CHF","Swiss Franc","0","Units","2015","2015",85422,,
"GBR","United Kingdom","CNPNCU","2015 constant prices and NCU","2000","2000","GBP","Pound Sterling","0","Units","2015","2015",31057,,
"GBR","United Kingdom","CNPNCU","2015 constant prices and NCU","2001","2001","GBP","Pound Sterling","0","Units","2015","2015",32561,,
"GBR","United Kingdom","CNPNCU","2015 constant prices and NCU","2002","2002","GBP","Pound Sterling","0","Units","2015","2015",33049,,
"GBR","United Kingdom","CNPNCU","2015 constant prices and NCU","2003","2003","GBP","Pound Sterling","0","Units","2015","2015",33759,,
"GBR","United Kingdom","CNPNCU","2015 constant prices and NCU","2004","2004","GBP","Pound Sterling","0","Units","2015","2015",34361,,
"GBR","United Kingdom","CNPNCU","2015 constant prices and NCU","2005","2005","GBP","Pound Sterling","0","Units","2015","2015",34207,,
"GBR","United Kingdom","CNPNCU","2015 constant prices and NCU","2006","2006","GBP","Pound Sterling","0","Units","2015","2015",35039,,
"GBR","United Kingdom","CNPNCU","2015 constant prices and NCU","2007","2007","GBP","Pound Sterling","0","Units","2015","2015",35867,,
"GBR","United Kingdom","CNPNCU","2015 constant prices and NCU","2008","2008","GBP","Pound Sterling","0","Units","2015","2015",34835,,
"GBR","United Kingdom","CNPNCU","2015 constant prices and NCU","2009","2009","GBP","Pound Sterling","0","Units","2015","2015",35105,,
"GBR","United Kingdom","CNPNCU","2015 constant prices and NCU","2010","2010","GBP","Pound Sterling","0","Units","2015","2015",34202,,
"GBR","United Kingdom","CNPNCU","2015 constant prices and NCU","2011","2011","GBP","Pound Sterling","0","Units","2015","2015",33338,,
"GBR","United Kingdom","CNPNCU","2015 constant prices and NCU","2012","2012","GBP","Pound Sterling","0","Units","2015","2015",33206,,
"GBR","United Kingdom","CNPNCU","2015 constant prices and NCU","2013","2013","GBP","Pound Sterling","0","Units","2015","2015",32771,,
"GBR","United Kingdom","CNPNCU","2015 constant prices and NCU","2014","2014","GBP","Pound Sterling","0","Units","2015","2015",32516,,
"GBR","United Kingdom","CNPNCU","2015 constant prices and NCU","2015","2015","GBP","Pound Sterling","0","Units","2015","2015",33102,,
"USA","United States","CNPNCU","2015 constant prices and NCU","2000","2000","USD","US Dollar","0","Units","2015","2015",51295,,
"USA","United States","CNPNCU","2015 constant prices and NCU","2001","2001","USD","US Dollar","0","Units","2015","2015",51726,,
"USA","United States","CNPNCU","2015 constant prices and NCU","2002","2002","USD","US Dollar","0","Units","2015","2015",52122,,
"USA","United States","CNPNCU","2015 constant prices and NCU","2003","2003","USD","US Dollar","0","Units","2015","2015",52731,,
"USA","United States","CNPNCU","2015 constant prices and NCU","2004","2004","USD","US Dollar","0","Units","2015","2015",53755,,
"USA","United States","CNPNCU","2015 constant prices and NCU","2005","2005","USD","US Dollar","0","Units","2015","2015",53811,,
"USA","United States","CNPNCU","2015 constant prices and NCU","2006","2006","USD","US Dollar","0","Units","2015","2015",54690,,
"USA","United States","CNPNCU","2015 constant prices and NCU","2007","2007","USD","US Dollar","0","Units","2015","2015",55780,,
"USA","United States","CNPNCU","2015 constant prices and NCU","2008","2008","USD","US Dollar","0","Units","2015","2015",55560,,
"USA","United States","CNPNCU","2015 constant prices and NCU","2009","2009","USD","US Dollar","0","Units","2015","2015",56042,,
"USA","United States","CNPNCU","2015 constant prices and NCU","2010","2010","USD","US Dollar","0","Units","2015","2015",56398,,
"USA","United States","CNPNCU","2015 constant prices and NCU","2011","2011","USD","US Dollar","0","Units","2015","2015",56540,,
"USA","United States","CNPNCU","2015 constant prices and NCU","2012","2012","USD","US Dollar","0","Units","2015","2015",56995,,
"USA","United States","CNPNCU","2015 constant prices and NCU","2013","2013","USD","US Dollar","0","Units","2015","2015",56701,,
"USA","United States","CNPNCU","2015 constant prices and NCU","2014","2014","USD","US Dollar","0","Units","2015","2015",57594,,
"USA","United States","CNPNCU","2015 constant prices and NCU","2015","2015","USD","US Dollar","0","Units","2015","2015",58714,,
"ISR","Israel","CNPNCU","2015 constant prices and NCU","2005","2005","ILS","New Israeli Sheqel","0","Units","2015","2015",122087,,
"ISR","Israel","CNPNCU","2015 constant prices and NCU","2006","2006","ILS","New Israeli Sheqel","0","Units","2015","2015",127512,,
"ISR","Israel","CNPNCU","2015 constant prices and NCU","2007","2007","ILS","New Israeli Sheqel","0","Units","2015","2015",129970,,
"ISR","Israel","CNPNCU","2015 constant prices and NCU","2008","2008","ILS","New Israeli Sheqel","0","Units","2015","2015",126597,,
"ISR","Israel","CNPNCU","2015 constant prices and NCU","2009","2009","ILS","New Israeli Sheqel","0","Units","2015","2015",123552,,
"ISR","Israel","CNPNCU","2015 constant prices and NCU","2010","2010","ILS","New Israeli Sheqel","0","Units","2015","2015",122946,,
"ISR","Israel","CNPNCU","2015 constant prices and NCU","2011","2011","ILS","New Israeli Sheqel","0","Units","2015","2015",124014,,
"ISR","Israel","CNPNCU","2015 constant prices and NCU","2012","2012","ILS","New Israeli Sheqel","0","Units","2015","2015",125950,,
"ISR","Israel","CNPNCU","2015 constant prices and NCU","2013","2013","ILS","New Israeli Sheqel","0","Units","2015","2015",127191,,
"ISR","Israel","CNPNCU","2015 constant prices and NCU","2014","2014","ILS","New Israeli Sheqel","0","Units","2015","2015",127645,,
"ISR","Israel","CNPNCU","2015 constant prices and NCU","2015","2015","ILS","New Israeli Sheqel","0","Units","2015","2015",131372,,
"SVN","Slovenia","CNPNCU","2015 constant prices and NCU","2000","2000","EUR","Euro","0","Units","2015","2015",17222,,
"SVN","Slovenia","CNPNCU","2015 constant prices and NCU","2001","2001","EUR","Euro","0","Units","2015","2015",17929,,
"SVN","Slovenia","CNPNCU","2015 constant prices and NCU","2002","2002","EUR","Euro","0","Units","2015","2015",17923,,
"SVN","Slovenia","CNPNCU","2015 constant prices and NCU","2003","2003","EUR","Euro","0","Units","2015","2015",18301,,
"SVN","Slovenia","CNPNCU","2015 constant prices and NCU","2004","2004","EUR","Euro","0","Units","2015","2015",19186,,
"SVN","Slovenia","CNPNCU","2015 constant prices and NCU","2005","2005","EUR","Euro","0","Units","2015","2015",19936,,
"SVN","Slovenia","CNPNCU","2015 constant prices and NCU","2006","2006","EUR","Euro","0","Units","2015","2015",20580,,
"SVN","Slovenia","CNPNCU","2015 constant prices and NCU","2007","2007","EUR","Euro","0","Units","2015","2015",21024,,
"SVN","Slovenia","CNPNCU","2015 constant prices and NCU","2008","2008","EUR","Euro","0","Units","2015","2015",21342,,
"SVN","Slovenia","CNPNCU","2015 constant prices and NCU","2009","2009","EUR","Euro","0","Units","2015","2015",21535,,
"SVN","Slovenia","CNPNCU","2015 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2015","2015",22182,,
"SVN","Slovenia","CNPNCU","2015 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2015","2015",22123,,
"SVN","Slovenia","CNPNCU","2015 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2015","2015",21501,,
"SVN","Slovenia","CNPNCU","2015 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2015","2015",21465,,
"SVN","Slovenia","CNPNCU","2015 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2015","2015",21761,,
"SVN","Slovenia","CNPNCU","2015 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2015","2015",22192,,
"EST","Estonia","CNPNCU","2015 constant prices and NCU","2000","2000","EUR","Euro","0","Units","2015","2015",7478,,
"EST","Estonia","CNPNCU","2015 constant prices and NCU","2001","2001","EUR","Euro","0","Units","2015","2015",7734,,
"EST","Estonia","CNPNCU","2015 constant prices and NCU","2002","2002","EUR","Euro","0","Units","2015","2015",8094,,
"EST","Estonia","CNPNCU","2015 constant prices and NCU","2003","2003","EUR","Euro","0","Units","2015","2015",8861,,
